instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation,source_file
BRAV3,ENEV3,1Year,1S,kendall,9,-0.410745623055103,13.834654092788696,0.9434154033660888,2211028,2096459,9197761,7811387,1995312,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC4,CSNA3,1Year,1T,spearman,2,-0.2759895022040323,9.472752809524536,0.602489709854126,4490500,1753841,130190,153293,88916,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,MRVE3,1Year,1T,pearson,8,0.6075357610784827,6.660187482833862,0.002058982849121,2934890,1758559,153293,153297,102530,,correlation_instrument_combinations_part_1_736973_backup.csv
CSNA3,HAPV3,1Year,1ms,spearman,10,-0.3493665714032332,11.155300855636597,1.6052453517913818,1753841,3754418,1753841,3754418,5242772,,correlation_instrument_combinations_part_1_736973_backup.csv
COGN3,PRIO3,1Year,1ms,kendall,9,-0.1392171345806003,10.903826236724854,1.7629680633544922,2640596,2583061,2640596,2583061,5197584,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,VIVA3,1Year,1D,pearson,1,,8.65828824043274,,4557170,1574493,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,PRIO3,1Year,1H,spearman,3,-0.4556700424359917,6.408644437789917,0.5605411529541016,1692802,2583061,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,TIMS3,1Year,1H,kendall,10,0.8588169115631548,7.306461334228516,0.566375732421875,2880579,2024239,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC4,GGBR4,1Year,1D,pearson,6,,10.998971462249756,,4490500,2814658,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,ENEV3,1Year,1T,kendall,2,0.4170055920783468,6.23883318901062,0.5738692283630371,1994111,2096459,153297,130190,88939,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,WEGE3,1Year,1ms,spearman,10,-0.6951144706520462,15.063510417938232,1.983369827270508,4553920,2589087,4553920,2589087,7084192,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,KLBN11,1Year,1T,spearman,7,-0.559674667297304,9.418952465057371,0.5837388038635254,4553920,1706371,130190,153297,89054,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,LREN3,1Year,1H,pearson,9,0.4164300826588838,10.828365325927734,0.0015592575073242,4486771,3132116,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
RENT3,SMFT3,1Year,1ms,kendall,10,0.4683199079737419,10.106369256973268,1.6595540046691897,3085387,1640080,3085387,1640080,4710953,,correlation_instrument_combinations_part_1_736973_backup.csv
POMO4,TOTS3,1Year,1D,pearson,5,,5.894755363464356,,2603793,1702042,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR3,VBBR3,1Year,1S,kendall,9,-0.3741667303465422,14.93339228630066,0.9761748313903807,2313747,2642833,7811392,9197570,2015722,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,TIMS3,1Year,1H,spearman,4,0.4289438361220898,6.013063907623291,0.5635209083557129,1994111,2024239,2555,2555,1731,,correlation_instrument_combinations_part_1_736973_backup.csv
COGN3,CYRE3,1Year,1ms,pearson,6,0.8997740882894435,8.045500755310059,0.0956988334655761,2640596,1990807,2640596,1990807,4308582,,correlation_instrument_combinations_part_1_736973_backup.csv
POMO4,PRIO3,1Year,1S,spearman,1,0.1517343760159863,15.213889837265016,0.9743213653564452,2603793,2583061,9197778,7811768,2323753,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,PETR3,1Year,1ms,spearman,1,-0.1040172500740422,7.565550088882446,1.1971018314361572,1433386,2313747,1433386,2313747,3496949,,correlation_instrument_combinations_part_1_736973_backup.csv
CPLE6,TIMS3,1Year,1S,pearson,6,0.945566408919964,14.56562113761902,0.044731855392456,3024581,2024239,9197789,9197767,2486923,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,USIM5,1Year,1S,spearman,10,-0.5270673346951141,12.315680742263794,0.8445696830749512,1494794,1588823,9197810,7811775,1587016,,correlation_instrument_combinations_part_1_736973_backup.csv
MRVE3,POMO4,1Year,1D,spearman,4,,5.999646186828613,,1758559,2603793,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CYRE3,POMO4,1Year,1ms,pearson,4,0.1512235125884179,8.183808326721191,0.1109645366668701,1990807,2603793,1990807,2603793,4575259,,correlation_instrument_combinations_part_1_736973_backup.csv
BBAS3,ITUB4,1Year,1T,spearman,4,-0.5217529317447233,13.76272439956665,0.575624942779541,4920259,4553920,130197,130190,88918,,correlation_instrument_combinations_part_1_736973_backup.csv
CPLE6,RAIL3,1Year,1S,pearson,8,-0.4869928190548674,16.225888967514038,0.0492291450500488,3024581,3015133,9197789,9197569,2802462,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,RENT3,1Year,1D,pearson,7,,6.227723598480225,,1490072,3085387,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,ENGI11,1Year,1ms,pearson,10,-0.1801626338232124,5.595184803009033,0.0701208114624023,1692802,1490072,1692802,1490072,3161927,,correlation_instrument_combinations_part_1_736973_backup.csv
SBSP3,VIVA3,1Year,1D,spearman,8,,5.03544807434082,,2043096,1574493,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,RAIZ4,1Year,1ms,spearman,9,-0.692842272428283,7.806560277938843,1.2208569049835205,1494794,2328423,1494794,2328423,3798108,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,PETR4,1Year,1D,kendall,3,,12.163147687911987,,3149833,5783697,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
USIM5,VIVT3,1Year,1D,pearson,4,,5.037121057510376,,1588823,2100935,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
RAIL3,UGPA3,1Year,1T,pearson,9,-0.6595806892481375,6.728012323379517,0.0017554759979248,3015133,1794061,153293,130192,88877,,correlation_instrument_combinations_part_1_736973_backup.csv
HYPE3,TIMS3,1Year,1S,spearman,10,0.7668690775347988,13.177266120910645,0.880396842956543,1465959,2024239,9197562,9197767,1853867,,correlation_instrument_combinations_part_1_736973_backup.csv
HYPE3,MRVE3,1Year,1H,pearson,8,0.4458004783356685,4.434047222137451,0.0014793872833251,1465959,1758559,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,MRVE3,1Year,1T,pearson,9,0.8634968821219463,4.56757378578186,0.0023989677429199,1494794,1758559,153297,153297,102517,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,CMIN3,1Year,1S,pearson,3,0.0772419017770508,15.860244274139404,0.0471293926239013,4557170,1433386,7811393,9197565,2603837,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,KLBN11,1Year,1T,spearman,7,-0.6603238786244383,7.517016887664795,0.5864896774291992,3149833,1706371,153297,153297,102628,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,RADL3,1Year,1T,kendall,9,0.1567314106767454,7.603283166885376,0.5914168357849121,1994111,2764740,153297,153293,102456,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,RDOR3,1Year,1T,spearman,10,0.9052539466535636,7.852164030075073,0.593008279800415,2934890,2306821,153293,153293,102480,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC3,CYRE3,1Year,1D,pearson,7,,5.212641716003418,,1739149,1990807,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,PRIO3,1Year,1H,pearson,3,-0.2673049660265313,7.533841848373413,0.0009260177612304,2934890,2583061,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,UGPA3,1Year,1T,pearson,5,0.7363783249785922,4.686420917510986,0.0016999244689941,1490072,1794061,153297,130192,88813,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,RDOR3,1Year,1D,pearson,6,,7.67199444770813,,2880579,2306821,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
RDOR3,VBBR3,1Year,1H,pearson,2,0.8257247204539822,6.787295341491699,0.0015971660614013,2306821,2642833,2555,2555,1731,,correlation_instrument_combinations_part_1_736973_backup.csv
ELET3,PETR3,1Year,1T,kendall,7,-0.5598030316763282,7.9689600467681885,0.5814130306243896,3059464,2313747,153297,130190,88908,,correlation_instrument_combinations_part_1_736973_backup.csv
BBAS3,EQTL3,1Year,1ms,spearman,4,-0.2981989725006671,15.953981637954712,2.042316675186157,4920259,2934890,4920259,2934890,7316135,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,WEGE3,1Year,1D,spearman,6,,6.287077903747559,,2027918,2589087,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,PRIO3,1Year,1T,pearson,6,0.4258255344435819,7.885748863220215,0.0017080307006835,3132116,2583061,153293,130197,88801,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,SUZB3,1Year,1D,kendall,8,,6.902465343475342,,2934890,2157162,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,RAIZ4,1Year,1T,pearson,7,-0.6979327803754979,5.30653715133667,0.001781940460205,1494794,2328423,153297,153297,102641,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,TOTS3,1Year,1T,kendall,8,0.650217145235778,9.409238576889038,0.5821669101715088,4553920,1702042,130190,153293,88968,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,GGBR4,1Year,1ms,spearman,5,-0.3951916464529252,15.342835903167725,2.0083465576171875,4486771,2814658,4486771,2814658,7241649,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC4,UGPA3,1Year,1ms,spearman,4,0.7233961861055903,13.242846488952637,1.7670705318450928,4490500,1794061,4490500,1794061,6219657,,correlation_instrument_combinations_part_1_736973_backup.csv
CXSE3,POMO4,1Year,1H,kendall,2,-0.3728813123262403,6.43305253982544,0.5601511001586914,1692802,2603793,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ITSA4,MRVE3,1Year,1ms,pearson,5,0.7291417459844708,9.874105453491213,0.1252291202545166,3800661,1758559,3800661,1758559,5268899,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,PETR3,1Year,1H,kendall,5,-0.5115763045852743,8.030779123306274,0.6019861698150635,2934890,2313747,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,SBSP3,1Year,1T,kendall,7,0.1074710234586361,10.237802505493164,0.6048047542572021,4486771,2043096,153297,153297,102511,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,HYPE3,1Year,1S,kendall,10,0.6684203940093405,16.812713146209717,1.0351524353027344,4557170,1465959,7811393,9197562,2604734,,correlation_instrument_combinations_part_1_736973_backup.csv
RAIL3,USIM5,1Year,1H,kendall,6,0.3346178704959299,6.889862775802612,0.5622429847717285,3015133,1588823,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,BBSE3,1Year,1T,kendall,7,0.2278508020509965,9.82440447807312,0.5998139381408691,4486771,2027918,153297,153297,102603,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR4,TIMS3,1Year,1T,kendall,8,-0.492919032881673,11.718604326248167,0.6001169681549072,5783697,2024239,130197,153297,88970,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,BBAS3,1Year,1S,spearman,5,-0.4833798359912971,19.368924856185917,1.1321723461151123,3149833,4920259,9197785,7811769,3096775,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,CXSE3,1Year,1ms,pearson,7,-0.2593595638458423,5.836735248565674,0.0688285827636718,1494794,1692802,1494794,1692802,3146158,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,UGPA3,1Year,1D,kendall,7,,6.809182405471802,,3132116,1794061,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
RAIL3,VAMO3,1Year,1H,spearman,10,0.7845932067429402,7.3766655921936035,0.594139575958252,3015133,1938079,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR4,VAMO3,1Year,1S,spearman,8,0.3221741971670916,18.913362741470337,1.0853033065795898,5783697,1938079,7811787,9197783,2890770,,correlation_instrument_combinations_part_1_736973_backup.csv
RADL3,TIMS3,1Year,1H,pearson,5,-0.5438001032389792,6.55198335647583,0.0009231567382812,2764740,2024239,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,SUZB3,1Year,1ms,pearson,6,-0.7989315486156336,6.300673723220825,0.0754632949829101,1490072,2157162,1490072,2157162,3393088,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,RAIZ4,1Year,1D,spearman,2,,5.236416578292847,,1490072,2328423,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,CXSE3,1Year,1S,spearman,10,-0.2370393272157569,15.216845273971558,0.9547858238220216,2880579,1692802,9197569,9197780,2223776,,correlation_instrument_combinations_part_1_736973_backup.csv
ABEV3,CXSE3,1Year,1H,kendall,5,0.2481887415414642,9.253676414489746,0.5736885070800781,4486771,1692802,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
KLBN11,SMFT3,1Year,1ms,pearson,6,-0.8421560921173652,6.038793563842773,0.0728130340576171,1706371,1640080,1706371,1640080,3333029,,correlation_instrument_combinations_part_1_736973_backup.csv
ENEV3,VALE3,1Year,1S,spearman,10,0.5065256502616112,16.761251211166382,1.008016586303711,2096459,4355401,7811387,7811393,2517444,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR3,VALE3,1Year,1D,pearson,3,,9.00012755393982,,2313747,4355401,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
LREN3,VIVT3,1Year,1D,kendall,2,,7.177574872970581,,3132116,2100935,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,GGBR4,1Year,1D,pearson,10,,5.869250059127808,,1494794,2814658,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
POMO4,VBBR3,1Year,1H,spearman,3,0.654415740081832,7.708513498306274,0.5701158046722412,2603793,2642833,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ALOS3,KLBN11,1Year,1T,pearson,9,-0.7197079298292238,4.543645858764648,0.0018267631530761,1494794,1706371,153297,153297,102679,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,SBSP3,1Year,1H,kendall,9,0.8518124554028272,7.717429399490356,0.5748324394226074,2880579,2043096,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
BPAC11,VALE3,1Year,1S,spearman,5,0.4758945542630404,18.170053243637085,1.029043436050415,2880579,4355401,9197569,7811393,2616782,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,VBBR3,1Year,1S,kendall,4,0.3349329821966243,14.9568829536438,1.0027379989624023,1994111,2642833,9197788,9197570,2402061,,correlation_instrument_combinations_part_1_736973_backup.csv
HAPV3,TOTS3,1Year,1H,kendall,5,0.50681078358417,7.918658494949341,0.5540139675140381,3754418,1702042,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,USIM5,1Year,1H,pearson,6,-0.508714705572194,6.629996299743652,0.002089500427246,3149833,1588823,2555,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
BEEF3,CMIN3,1Year,1S,pearson,10,0.5595044896002587,12.30019736289978,0.0365161895751953,1994111,1433386,9197788,9197565,1986138,,correlation_instrument_combinations_part_1_736973_backup.csv
BBDC3,PETR3,1Year,1T,spearman,7,-0.676548468520416,6.665027856826782,0.5687506198883057,1739149,2313747,153297,130190,88934,,correlation_instrument_combinations_part_1_736973_backup.csv
ITUB4,SUZB3,1Year,1ms,spearman,9,-0.5858652404145158,14.265028953552246,1.9069716930389404,4553920,2157162,4553920,2157162,6675983,,correlation_instrument_combinations_part_1_736973_backup.csv
BBSE3,ELET3,1Year,1ms,pearson,9,-0.3796765763084254,8.995422840118408,0.118546724319458,2027918,3059464,2027918,3059464,5047907,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,TOTS3,1Year,1T,kendall,10,0.4455250703165844,9.778287887573242,0.5810589790344238,4557170,1702042,130190,153293,88902,,correlation_instrument_combinations_part_1_736973_backup.csv
ENGI11,VBBR3,1Year,1H,kendall,5,0.6092562179012351,6.191556930541992,0.5523204803466797,1490072,2642833,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
ENEV3,ENGI11,1Year,1H,kendall,2,0.8302960951830679,5.67529034614563,0.5684511661529541,2096459,1490072,2170,2555,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
CYRE3,WEGE3,1Year,1T,kendall,10,-0.5594004697788912,6.921375036239624,0.5704169273376465,1990807,2589087,153297,130190,88933,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,CMIN3,1Year,1ms,kendall,4,-0.2386975438557235,7.630205392837524,1.272542953491211,2211028,1433386,2211028,1433386,3593920,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,MULT3,1Year,1D,kendall,2,,4.306241035461426,,1433386,1704767,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
PETR4,VIVT3,1Year,1D,kendall,4,,10.982749462127686,,5783697,2100935,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
EQTL3,HAPV3,1Year,1D,kendall,6,,9.756598949432371,,2934890,3754418,0,0,0,,correlation_instrument_combinations_part_1_736973_backup.csv
BRAV3,POMO4,1Year,1H,pearson,4,-0.0787311260188425,6.592001438140869,0.0009009838104248,2211028,2603793,2555,2555,1738,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,SUZB3,1Year,1ms,kendall,8,-0.1401255343358076,7.406054258346558,1.3041343688964844,1433386,2157162,1433386,2157162,3361241,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,HAPV3,1Year,1T,pearson,5,-0.3828254485809446,7.050775766372681,0.0024199485778808,1433386,3754418,153293,130197,88859,,correlation_instrument_combinations_part_1_736973_backup.csv
B3SA3,ITSA4,1Year,1H,spearman,8,0.7072753613113748,12.256962299346924,0.5903291702270508,4557170,3800661,2170,2170,1509,,correlation_instrument_combinations_part_1_736973_backup.csv
COGN3,TOTS3,1Year,1T,pearson,4,0.9242610190915336,6.043554782867432,0.0023324489593505,2640596,1702042,130197,153293,88946,,correlation_instrument_combinations_part_1_736973_backup.csv
CMIN3,USIM5,1Year,1S,pearson,8,0.6224060523475992,11.34010934829712,0.0296518802642822,1433386,1588823,9197565,7811775,1616618,,correlation_instrument_combinations_part_1_736973_backup.csv
ASAI3,VBBR3,1Year,1S,pearson,2,0.5159827978164803,15.645182847976685,0.0487091541290283,3149833,2642833,9197785,9197570,2729405,,correlation_instrument_combinations_part_1_736973_backup.csv
